Company,Year,Value
"Rockwell Automation, Inc. (NYSE:ROK)",2025,9015.05214285705
"Rockwell Automation, Inc. (NYSE:ROK)",2026,9179.481071428454
"Rockwell Automation, Inc. (NYSE:ROK)",2027,9343.909999999858
Schlumberger Limited (NYSE:SLB),2016,24110.0
Schlumberger Limited (NYSE:SLB),2017,26298.0
Schlumberger Limited (NYSE:SLB),2018,28478.0
Schlumberger Limited (NYSE:SLB),2019,28720.0
Schlumberger Limited (NYSE:SLB),2020,21000.0
Schlumberger Limited (NYSE:SLB),2021,19271.0
Schlumberger Limited (NYSE:SLB),2022,22930.0
Schlumberger Limited (NYSE:SLB),2023,1452.8257142856864
Schlumberger Limited (NYSE:SLB),2024,1455.8596428571145
Schlumberger Limited (NYSE:SLB),2025,1458.8935714285435
Schlumberger Limited (NYSE:SLB),2026,1461.9274999999716
Schlumberger Limited (NYSE:SLB),2027,1464.9614285714006
"Stanley Black & Decker, Inc. (NYSE:SWK)",2016,7325.5
"Stanley Black & Decker, Inc. (NYSE:SWK)",2017,8141.5
"Stanley Black & Decker, Inc. (NYSE:SWK)",2018,9065.6
"Stanley Black & Decker, Inc. (NYSE:SWK)",2019,8651.5
"Stanley Black & Decker, Inc. (NYSE:SWK)",2020,8372.9
"Stanley Black & Decker, Inc. (NYSE:SWK)",2021,10150.1
"Stanley Black & Decker, Inc. (NYSE:SWK)",2022,12535.9
"Stanley Black & Decker, Inc. (NYSE:SWK)",2023,32701.99999999907
"Stanley Black & Decker, Inc. (NYSE:SWK)",2024,34050.857142856345
"Stanley Black & Decker, Inc. (NYSE:SWK)",2025,35399.714285713155
"Stanley Black & Decker, Inc. (NYSE:SWK)",2026,36748.57142857043
"Stanley Black & Decker, Inc. (NYSE:SWK)",2027,38097.42857142724
Coherent Corp. (NYSE:COHR),2016,547.77
Coherent Corp. (NYSE:COHR),2017,639.82
Coherent Corp. (NYSE:COHR),2018,770.85
Coherent Corp. (NYSE:COHR),2019,1086.85
Coherent Corp. (NYSE:COHR),2020,1750.24
Coherent Corp. (NYSE:COHR),2021,1987.59
Coherent Corp. (NYSE:COHR),2022,2769.07
Coherent Corp. (NYSE:COHR),2023,15537.428571428405
Coherent Corp. (NYSE:COHR),2024,15277.749999999884
Coherent Corp. (NYSE:COHR),2025,15018.071428571246
Coherent Corp. (NYSE:COHR),2026,14758.392857142724
Coherent Corp. (NYSE:COHR),2027,14498.714285714203
Unisys Corporation (NYSE:UIS),2016,2160.9
Unisys Corporation (NYSE:UIS),2017,2094.1
Unisys Corporation (NYSE:UIS),2018,1648.8
Unisys Corporation (NYSE:UIS),2019,1677.8
Unisys Corporation (NYSE:UIS),2020,1521.1
Unisys Corporation (NYSE:UIS),2021,1477.3
Unisys Corporation (NYSE:UIS),2022,1423.6
Unisys Corporation (NYSE:UIS),2023,2171.7999999999156
Unisys Corporation (NYSE:UIS),2024,2222.4214285713388
Unisys Corporation (NYSE:UIS),2025,2273.0428571427765
Unisys Corporation (NYSE:UIS),2026,2323.6642857141997
Unisys Corporation (NYSE:UIS),2027,2374.285714285623
Western Digital Corporation (NasdaqGS:WDC),2016,11447.0
Western Digital Corporation (NasdaqGS:WDC),2017,12843.0
Western Digital Corporation (NasdaqGS:WDC),2018,12904.0
Western Digital Corporation (NasdaqGS:WDC),2019,12845.0
Western Digital Corporation (NasdaqGS:WDC),2020,12314.0
Western Digital Corporation (NasdaqGS:WDC),2021,13097.0
Western Digital Corporation (NasdaqGS:WDC),2022,11617.0
Western Digital Corporation (NasdaqGS:WDC),2023,4229.644285714021
Western Digital Corporation (NasdaqGS:WDC),2024,4705.661785713979
Western Digital Corporation (NasdaqGS:WDC),2025,5181.679285713937
Western Digital Corporation (NasdaqGS:WDC),2026,5657.696785713895
Western Digital Corporation (NasdaqGS:WDC),2027,6133.714285713853
Whirlpool Corporation (NYSE:WHR),2016,17026.0
Whirlpool Corporation (NYSE:WHR),2017,17651.0
Whirlpool Corporation (NYSE:WHR),2018,17500.0
Whirlpool Corporation (NYSE:WHR),2019,16908.0
Whirlpool Corporation (NYSE:WHR),2020,15614.0
Whirlpool Corporation (NYSE:WHR),2021,17576.0
Whirlpool Corporation (NYSE:WHR),2022,16651.0
Whirlpool Corporation (NYSE:WHR),2023,7385.362857142463
Whirlpool Corporation (NYSE:WHR),2024,8136.338214285439
Whirlpool Corporation (NYSE:WHR),2025,8887.313571428182
Whirlpool Corporation (NYSE:WHR),2026,9638.288928570924
Whirlpool Corporation (NYSE:WHR),2027,10389.264285713667
Boston Scientific Corporation (NYSE:BSX),2016,2447.0
Boston Scientific Corporation (NYSE:BSX),2017,2606.0
Boston Scientific Corporation (NYSE:BSX),2018,2830.0
Boston Scientific Corporation (NYSE:BSX),2019,3103.0
Boston Scientific Corporation (NYSE:BSX),2020,3242.0
Boston Scientific Corporation (NYSE:BSX),2021,3760.0
Boston Scientific Corporation (NYSE:BSX),2022,4003.0
Boston Scientific Corporation (NYSE:BSX),2023,2100.71428571429
Boston Scientific Corporation (NYSE:BSX),2024,2196.9285714285797
Boston Scientific Corporation (NYSE:BSX),2025,2293.1428571428696
Boston Scientific Corporation (NYSE:BSX),2026,2389.3571428571304
Boston Scientific Corporation (NYSE:BSX),2027,2485.5714285714203
Panasonic Holdings Corporation (TSE:6752),2016,34214.58
Panasonic Holdings Corporation (TSE:6752),2017,36710.81
Panasonic Holdings Corporation (TSE:6752),2018,39090.65
Panasonic Holdings Corporation (TSE:6752),2019,36331.25
Panasonic Holdings Corporation (TSE:6752),2020,31173.44
Panasonic Holdings Corporation (TSE:6752),2021,34400.27
Panasonic Holdings Corporation (TSE:6752),2022,39926.85
Panasonic Holdings Corporation (TSE:6752),2023,4097.152857142792
Panasonic Holdings Corporation (TSE:6752),2024,4256.637142857071
Panasonic Holdings Corporation (TSE:6752),2025,4416.12142857135
Panasonic Holdings Corporation (TSE:6752),2026,4575.60571428563
Panasonic Holdings Corporation (TSE:6752),2027,4735.089999999909
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2016,2356.23
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2017,2572.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2018,3427.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2019,4778.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2020,5132.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2021,5680.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2022,6725.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2023,3789.6485714285955
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2024,3845.5664285714593
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2025,3901.4842857143085
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2026,3957.4021428571723
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2027,4013.3200000000215
National Instruments Corporation,2016,313.12
National Instruments Corporation,2017,327.12
National Instruments Corporation,2018,333.88
National Instruments Corporation,2019,336.89
National Instruments Corporation,2020,369.5
National Instruments Corporation,2021,420.99
National Instruments Corporation,2022,524.91
National Instruments Corporation,2023,10862.882857142948
National Instruments Corporation,2024,11024.966071428673
National Instruments Corporation,2025,11187.04928571434
National Instruments Corporation,2026,11349.132500000065
National Instruments Corporation,2027,11511.21571428579
The Boeing Company (NYSE:BA),2016,78967.0
The Boeing Company (NYSE:BA),2017,76542.0
The Boeing Company (NYSE:BA),2018,81421.0
The Boeing Company (NYSE:BA),2019,71738.0
The Boeing Company (NYSE:BA),2020,59631.0
The Boeing Company (NYSE:BA),2021,56882.0
The Boeing Company (NYSE:BA),2022,61325.0
The Boeing Company (NYSE:BA),2023,6699.918571428396
The Boeing Company (NYSE:BA),2024,7078.2178571426775
The Boeing Company (NYSE:BA),2025,7456.517142856959
The Boeing Company (NYSE:BA),2026,7834.816428571241
The Boeing Company (NYSE:BA),2027,8213.115714285523
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2016,11585.16
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2017,12443.49
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2018,12048.79
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2019,12777.05
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2020,13031.85
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2021,13262.72
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2022,14899.8
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2023,9312.539999999688
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2024,9641.892142856726
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2025,9971.244285713881
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2026,10300.596428571036
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2027,10629.948571428191
ASML Holding N.V. (ENXTAM:ASML),2016,3944.79
ASML Holding N.V. (ENXTAM:ASML),2017,5227.39
ASML Holding N.V. (ENXTAM:ASML),2018,6255.74
ASML Holding N.V. (ENXTAM:ASML),2019,6917.19
ASML Holding N.V. (ENXTAM:ASML),2020,7595.24
ASML Holding N.V. (ENXTAM:ASML),2021,9309.36
ASML Holding N.V. (ENXTAM:ASML),2022,11077.0
ASML Holding N.V. (ENXTAM:ASML),2023,16181.999999998603
ASML Holding N.V. (ENXTAM:ASML),2024,17998.535714284517
ASML Holding N.V. (ENXTAM:ASML),2025,19815.071428569965
ASML Holding N.V. (ENXTAM:ASML),2026,21631.607142855413
ASML Holding N.V. (ENXTAM:ASML),2027,23448.14285714086
Zebra Technologies Corporation (NasdaqGS:ZBRA),2016,1932.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2017,2012.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2018,2237.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2019,2385.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2020,2445.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2021,2999.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2022,3157.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2023,17972.005714285537
Zebra Technologies Corporation (NasdaqGS:ZBRA),2024,18274.383928571246
Zebra Technologies Corporation (NasdaqGS:ZBRA),2025,18576.76214285684
Zebra Technologies Corporation (NasdaqGS:ZBRA),2026,18879.140357142547
Zebra Technologies Corporation (NasdaqGS:ZBRA),2027,19181.518571428256
Siemens Aktiengesellschaft (XTRA:SIE),2016,59033.32
Siemens Aktiengesellschaft (XTRA:SIE),2017,61930.2
Siemens Aktiengesellschaft (XTRA:SIE),2018,61897.41
Siemens Aktiengesellschaft (XTRA:SIE),2019,33136.96
Siemens Aktiengesellschaft (XTRA:SIE),2020,37471.18
Siemens Aktiengesellschaft (XTRA:SIE),2021,43435.22
Siemens Aktiengesellschaft (XTRA:SIE),2022,49647.81
Siemens Aktiengesellschaft (XTRA:SIE),2023,44207.65142856911
Siemens Aktiengesellschaft (XTRA:SIE),2024,46250.47321428312
Siemens Aktiengesellschaft (XTRA:SIE),2025,48293.2949999976
Siemens Aktiengesellschaft (XTRA:SIE),2026,50336.11678571161
Siemens Aktiengesellschaft (XTRA:SIE),2027,52378.93857142562
Fujitsu Limited (TSE:6702),2016,21907.71
Fujitsu Limited (TSE:6702),2017,20546.22
Fujitsu Limited (TSE:6702),2018,19385.78
Fujitsu Limited (TSE:6702),2019,18483.69
Fujitsu Limited (TSE:6702),2020,17074.53
Fujitsu Limited (TSE:6702),2021,16668.17
Fujitsu Limited (TSE:6702),2022,17028.29
Fujitsu Limited (TSE:6702),2023,10574.334285713965
Fujitsu Limited (TSE:6702),2024,11594.410357142566
Fujitsu Limited (TSE:6702),2025,12614.486428570934
Fujitsu Limited (TSE:6702),2026,13634.562499999534
Fujitsu Limited (TSE:6702),2027,14654.638571428135
"Ricoh Company, Ltd. (TSE:7752)",2016,8271.31
"Ricoh Company, Ltd. (TSE:7752)",2017,8529.75
"Ricoh Company, Ltd. (TSE:7752)",2018,8435.51
"Ricoh Company, Ltd. (TSE:7752)",2019,8515.66
"Ricoh Company, Ltd. (TSE:7752)",2020,7470.47
"Ricoh Company, Ltd. (TSE:7752)",2021,7650.06
"Ricoh Company, Ltd. (TSE:7752)",2022,8748.02
"Ricoh Company, Ltd. (TSE:7752)",2023,18486.785714285972
"Ricoh Company, Ltd. (TSE:7752)",2024,18676.753571428824
"Ricoh Company, Ltd. (TSE:7752)",2025,18866.721428571676
"Ricoh Company, Ltd. (TSE:7752)",2026,19056.68928571453
"Ricoh Company, Ltd. (TSE:7752)",2027,19246.65714285738
Lenovo Group Limited (SEHK:992),2016,36334.13
Lenovo Group Limited (SEHK:992),2017,38193.67
Lenovo Group Limited (SEHK:992),2018,42946.57
Lenovo Group Limited (SEHK:992),2019,43456.49
Lenovo Group Limited (SEHK:992),2020,46749.87
Lenovo Group Limited (SEHK:992),2021,58681.93
Lenovo Group Limited (SEHK:992),2022,54783.54
Lenovo Group Limited (SEHK:992),2023,4341.179999999818
Lenovo Group Limited (SEHK:992),2024,4610.844642856973
Lenovo Group Limited (SEHK:992),2025,4880.509285714128
Lenovo Group Limited (SEHK:992),2026,5150.173928571283
Lenovo Group Limited (SEHK:992),2027,5419.838571428321
Continental Aktiengesellschaft (XTRA:CON),2016,31499.74
Continental Aktiengesellschaft (XTRA:CON),2017,34516.13
Continental Aktiengesellschaft (XTRA:CON),2018,35218.93
Continental Aktiengesellschaft (XTRA:CON),2019,35847.07
Continental Aktiengesellschaft (XTRA:CON),2020,25775.36
Continental Aktiengesellschaft (XTRA:CON),2021,27525.01
Continental Aktiengesellschaft (XTRA:CON),2022,32893.28
Continental Aktiengesellschaft (XTRA:CON),2023,60182.03571428638
Continental Aktiengesellschaft (XTRA:CON),2024,63758.03750000056
Continental Aktiengesellschaft (XTRA:CON),2025,67334.0392857138
Continental Aktiengesellschaft (XTRA:CON),2026,70910.04107142799
Continental Aktiengesellschaft (XTRA:CON),2027,74486.04285714217
FUJIFILM Holdings Corporation (TSE:4901),2016,9338.39
FUJIFILM Holdings Corporation (TSE:4901),2017,9774.32
FUJIFILM Holdings Corporation (TSE:4901),2018,9523.49
FUJIFILM Holdings Corporation (TSE:4901),2019,9299.06
FUJIFILM Holdings Corporation (TSE:4901),2020,8524.42
FUJIFILM Holdings Corporation (TSE:4901),2021,9851.47
FUJIFILM Holdings Corporation (TSE:4901),2022,11131.56
FUJIFILM Holdings Corporation (TSE:4901),2023,14148.37142857071
FUJIFILM Holdings Corporation (TSE:4901),2024,15215.002499999478
FUJIFILM Holdings Corporation (TSE:4901),2025,16281.633571427781
FUJIFILM Holdings Corporation (TSE:4901),2026,17348.26464285655
FUJIFILM Holdings Corporation (TSE:4901),2027,18414.895714284852
Forvia SE (ENXTPA:FRVIA),2016,17752.09
Forvia SE (ENXTPA:FRVIA),2017,15697.94
Forvia SE (ENXTPA:FRVIA),2018,16127.76
Forvia SE (ENXTPA:FRVIA),2019,16167.64
Forvia SE (ENXTPA:FRVIA),2020,13719.3
Forvia SE (ENXTPA:FRVIA),2021,14526.07
Forvia SE (ENXTPA:FRVIA),2022,23515.71
Forvia SE (ENXTPA:FRVIA),2023,3486.200000000419
Forvia SE (ENXTPA:FRVIA),2024,3122.690357143292
Forvia SE (ENXTPA:FRVIA),2025,2759.1807142861653
Forvia SE (ENXTPA:FRVIA),2026,2395.6710714290384
Forvia SE (ENXTPA:FRVIA),2027,2032.1614285719115
Airbus SE (ENXTPA:AIR),2016,64851.4
Airbus SE (ENXTPA:AIR),2017,55154.94
Airbus SE (ENXTPA:AIR),2018,57909.04
Airbus SE (ENXTPA:AIR),2019,63429.93
Airbus SE (ENXTPA:AIR),2020,46800.63
Airbus SE (ENXTPA:AIR),2021,44968.8
Airbus SE (ENXTPA:AIR),2022,51075.62
Airbus SE (ENXTPA:AIR),2023,63128.71428571362
Airbus SE (ENXTPA:AIR),2024,66214.60714285634
Airbus SE (ENXTPA:AIR),2025,69300.49999999907
Airbus SE (ENXTPA:AIR),2026,72386.3928571418
Airbus SE (ENXTPA:AIR),2027,75472.28571428359
Garmin Ltd. (NYSE:GRMN),2016,1357.27
Garmin Ltd. (NYSE:GRMN),2017,1323.62
Garmin Ltd. (NYSE:GRMN),2018,1367.73
Garmin Ltd. (NYSE:GRMN),2019,1523.53
Garmin Ltd. (NYSE:GRMN),2020,1705.24
Garmin Ltd. (NYSE:GRMN),2021,2092.34
Garmin Ltd. (NYSE:GRMN),2022,2053.51
Garmin Ltd. (NYSE:GRMN),2023,31905.428571428616
Garmin Ltd. (NYSE:GRMN),2024,31908.321428571493
Garmin Ltd. (NYSE:GRMN),2025,31911.214285714366
Garmin Ltd. (NYSE:GRMN),2026,31914.10714285724
Garmin Ltd. (NYSE:GRMN),2027,31917.000000000113
Sandvik AB (publ) (OM:SAND),2016,4548.12
Sandvik AB (publ) (OM:SAND),2017,4917.17
Sandvik AB (publ) (OM:SAND),2018,5392.72
Sandvik AB (publ) (OM:SAND),2019,5590.28
Sandvik AB (publ) (OM:SAND),2020,4939.42
Sandvik AB (publ) (OM:SAND),2021,4469.8
Sandvik AB (publ) (OM:SAND),2022,6103.3
Sandvik AB (publ) (OM:SAND),2023,2653.3314285714296
Sandvik AB (publ) (OM:SAND),2024,2627.4260714285774
Sandvik AB (publ) (OM:SAND),2025,2601.520714285718
Sandvik AB (publ) (OM:SAND),2026,2575.6153571428586
Sandvik AB (publ) (OM:SAND),2027,2549.7100000000064
Elbit Systems Ltd. (TASE:ESLT),2016,2294.93
Elbit Systems Ltd. (TASE:ESLT),2017,2374.78
Elbit Systems Ltd. (TASE:ESLT),2018,2640.87
Elbit Systems Ltd. (TASE:ESLT),2019,3316.9
Elbit Systems Ltd. (TASE:ESLT),2020,3438.07
Elbit Systems Ltd. (TASE:ESLT),2021,3920.47
Elbit Systems Ltd. (TASE:ESLT),2022,4138.27
Elbit Systems Ltd. (TASE:ESLT),2023,10436.714285714086
Elbit Systems Ltd. (TASE:ESLT),2024,10655.214285714086
Elbit Systems Ltd. (TASE:ESLT),2025,10873.714285714028
Elbit Systems Ltd. (TASE:ESLT),2026,11092.214285714028
Elbit Systems Ltd. (TASE:ESLT),2027,11310.714285714028
Olympus Corporation (TSE:7733),2016,1669.99
Olympus Corporation (TSE:7733),2017,1842.11
Olympus Corporation (TSE:7733),2018,1864.59
Olympus Corporation (TSE:7733),2019,1973.18
Olympus Corporation (TSE:7733),2020,1826.61
Olympus Corporation (TSE:7733),2021,1832.94
Olympus Corporation (TSE:7733),2022,2075.78
Olympus Corporation (TSE:7733),2023,28012.14285714086
Olympus Corporation (TSE:7733),2024,31641.499999998137
Olympus Corporation (TSE:7733),2025,35270.85714285448
Olympus Corporation (TSE:7733),2026,38900.21428571176
Olympus Corporation (TSE:7733),2027,42529.571428569034
Embraer S.A. (BOVESPA:EMBR3),2016,3402.26
Embraer S.A. (BOVESPA:EMBR3),2017,3024.97
Embraer S.A. (BOVESPA:EMBR3),2018,1422.27
Embraer S.A. (BOVESPA:EMBR3),2019,3693.71
Embraer S.A. (BOVESPA:EMBR3),2020,3415.88
Embraer S.A. (BOVESPA:EMBR3),2021,3791.62
Embraer S.A. (BOVESPA:EMBR3),2022,3713.96
Embraer S.A. (BOVESPA:EMBR3),2023,1661.5999999999185
Embraer S.A. (BOVESPA:EMBR3),2024,1749.1185714284948
Embraer S.A. (BOVESPA:EMBR3),2025,1836.637142857042
Embraer S.A. (BOVESPA:EMBR3),2026,1924.1557142856182
Embraer S.A. (BOVESPA:EMBR3),2027,2011.6742857141944
Roche Holding AG (SWX:ROG),2016,16837.32
Roche Holding AG (SWX:ROG),2017,17741.77
Roche Holding AG (SWX:ROG),2018,18446.35
Roche Holding AG (SWX:ROG),2019,19412.22
Roche Holding AG (SWX:ROG),2020,17710.51
Roche Holding AG (SWX:ROG),2021,21617.52
Roche Holding AG (SWX:ROG),2022,20766.66
Roche Holding AG (SWX:ROG),2023,5286.594285713974
Roche Holding AG (SWX:ROG),2024,5694.018571428256
Roche Holding AG (SWX:ROG),2025,6101.442857142421
Roche Holding AG (SWX:ROG),2026,6508.867142856703
Roche Holding AG (SWX:ROG),2027,6916.291428570985
Valeo SE (ENXTPA:FR),2016,14277.1
Valeo SE (ENXTPA:FR),2017,15496.56
Valeo SE (ENXTPA:FR),2018,16340.56
Valeo SE (ENXTPA:FR),2019,16946.59
Valeo SE (ENXTPA:FR),2020,15104.18
Valeo SE (ENXTPA:FR),2021,15041.78
Valeo SE (ENXTPA:FR),2022,17546.27
Valeo SE (ENXTPA:FR),2023,67269.85714285448
Valeo SE (ENXTPA:FR),2024,72490.39285713993
Valeo SE (ENXTPA:FR),2025,77710.92857142352
Valeo SE (ENXTPA:FR),2026,82931.46428570896
Valeo SE (ENXTPA:FR),2027,88151.99999999441
Leonardo S.p.a. (BIT:LDO),2016,7817.03
Leonardo S.p.a. (BIT:LDO),2017,7763.09
Leonardo S.p.a. (BIT:LDO),2018,8246.43
Leonardo S.p.a. (BIT:LDO),2019,9187.73
Leonardo S.p.a. (BIT:LDO),2020,9015.34
Leonardo S.p.a. (BIT:LDO),2021,13355.9
Leonardo S.p.a. (BIT:LDO),2022,13787.41
Leonardo S.p.a. (BIT:LDO),2023,40231.83142856974
Leonardo S.p.a. (BIT:LDO),2024,43325.14107142668
Leonardo S.p.a. (BIT:LDO),2025,46418.45071428362
Leonardo S.p.a. (BIT:LDO),2026,49511.76035714056
Leonardo S.p.a. (BIT:LDO),2027,52605.069999998435
Smiths Group plc (LSE:SMIN),2016,2090.01
Smiths Group plc (LSE:SMIN),2017,2082.73
Smiths Group plc (LSE:SMIN),2018,1395.37
Smiths Group plc (LSE:SMIN),2019,1879.92
Smiths Group plc (LSE:SMIN),2020,1893.28
Smiths Group plc (LSE:SMIN),2021,1815.55
Smiths Group plc (LSE:SMIN),2022,2202.95
Smiths Group plc (LSE:SMIN),2023,2345.005714285624
Smiths Group plc (LSE:SMIN),2024,2429.1860714284994
Smiths Group plc (LSE:SMIN),2025,2513.3664285713458
Smiths Group plc (LSE:SMIN),2026,2597.546785714192
Smiths Group plc (LSE:SMIN),2027,2681.7271428570384
thyssenkrupp AG (XTRA:TKA),2016,33693.28
thyssenkrupp AG (XTRA:TKA),2017,28339.5
thyssenkrupp AG (XTRA:TKA),2018,37426.76
thyssenkrupp AG (XTRA:TKA),2019,32154.42
thyssenkrupp AG (XTRA:TKA),2020,30390.27
thyssenkrupp AG (XTRA:TKA),2021,32812.27
thyssenkrupp AG (XTRA:TKA),2022,37547.33
thyssenkrupp AG (XTRA:TKA),2023,4733.571428571129
thyssenkrupp AG (XTRA:TKA),2024,4958.607142856868
thyssenkrupp AG (XTRA:TKA),2025,5183.6428571425495
thyssenkrupp AG (XTRA:TKA),2026,5408.6785714282305
thyssenkrupp AG (XTRA:TKA),2027,5633.71428571397
OMRON Corporation (TSE:6645),2016,3207.85
OMRON Corporation (TSE:6645),2017,3347.4
OMRON Corporation (TSE:6645),2018,3395.57
OMRON Corporation (TSE:6645),2019,2720.1
OMRON Corporation (TSE:6645),2020,2379.93
OMRON Corporation (TSE:6645),2021,2693.68
OMRON Corporation (TSE:6645),2022,3102.56
OMRON Corporation (TSE:6645),2023,5676.571428571246
OMRON Corporation (TSE:6645),2024,5851.107142856927
OMRON Corporation (TSE:6645),2025,6025.642857142608
OMRON Corporation (TSE:6645),2026,6200.178571428347
OMRON Corporation (TSE:6645),2027,6374.714285714028
Dassault Aviation société anonyme (ENXTPA:AM),2016,2168.77
Dassault Aviation société anonyme (ENXTPA:AM),2017,3353.6
Dassault Aviation société anonyme (ENXTPA:AM),2018,3532.08
Dassault Aviation société anonyme (ENXTPA:AM),2019,5299.12
Dassault Aviation société anonyme (ENXTPA:AM),2020,4241.07
Dassault Aviation société anonyme (ENXTPA:AM),2021,5148.91
Dassault Aviation société anonyme (ENXTPA:AM),2022,5105.48
Dassault Aviation société anonyme (ENXTPA:AM),2023,15419.21428571397
Dassault Aviation société anonyme (ENXTPA:AM),2024,15758.12642857118
Dassault Aviation société anonyme (ENXTPA:AM),2025,16097.038571428275
Dassault Aviation société anonyme (ENXTPA:AM),2026,16435.95071428537
Dassault Aviation société anonyme (ENXTPA:AM),2027,16774.862857142463
DENSO Corporation (TSE:6902),2016,24816.38
DENSO Corporation (TSE:6902),2017,27218.0
DENSO Corporation (TSE:6902),2018,30300.97
DENSO Corporation (TSE:6902),2019,30171.85
DENSO Corporation (TSE:6902),2020,27785.22
DENSO Corporation (TSE:6902),2021,30705.72
DENSO Corporation (TSE:6902),2022,35329.87
DENSO Corporation (TSE:6902),2023,497.8771428571272
DENSO Corporation (TSE:6902),2024,528.5460714285509
DENSO Corporation (TSE:6902),2025,559.214999999982
DENSO Corporation (TSE:6902),2026,589.8839285714057
DENSO Corporation (TSE:6902),2027,620.5528571428295
BAE Systems plc (LSE:BA.),2016,8758.38
BAE Systems plc (LSE:BA.),2017,7389.73
BAE Systems plc (LSE:BA.),2018,7193.0
BAE Systems plc (LSE:BA.),2019,7896.14
BAE Systems plc (LSE:BA.),2020,8335.76
BAE Systems plc (LSE:BA.),2021,8565.29
BAE Systems plc (LSE:BA.),2022,8737.73
BAE Systems plc (LSE:BA.),2023,2036.7142857142462
BAE Systems plc (LSE:BA.),2024,2025.7142857142462
BAE Systems plc (LSE:BA.),2025,2014.7142857142462
BAE Systems plc (LSE:BA.),2026,2003.7142857142499
BAE Systems plc (LSE:BA.),2027,1992.7142857142499
"Fuji Electric Co., Ltd. (TSE:6504)",2016,4151.71
"Fuji Electric Co., Ltd. (TSE:6504)",2017,4355.18
"Fuji Electric Co., Ltd. (TSE:6504)",2018,4539.85
"Fuji Electric Co., Ltd. (TSE:6504)",2019,4504.83
"Fuji Electric Co., Ltd. (TSE:6504)",2020,4260.43
"Fuji Electric Co., Ltd. (TSE:6504)",2021,4612.48
"Fuji Electric Co., Ltd. (TSE:6504)",2022,4735.46
"Fuji Electric Co., Ltd. (TSE:6504)",2023,686.0714285714166
"Fuji Electric Co., Ltd. (TSE:6504)",2024,700.5089285714166
"Fuji Electric Co., Ltd. (TSE:6504)",2025,714.9464285714166
"Fuji Electric Co., Ltd. (TSE:6504)",2026,729.3839285714166
"Fuji Electric Co., Ltd. (TSE:6504)",2027,743.8214285714166
Nikon Corporation (TSE:7731),2016,3056.88
Nikon Corporation (TSE:7731),2017,2727.32
Nikon Corporation (TSE:7731),2018,2698.19
Nikon Corporation (TSE:7731),2019,2530.47
Nikon Corporation (TSE:7731),2020,2065.92
Nikon Corporation (TSE:7731),2021,2057.75
Nikon Corporation (TSE:7731),2022,2127.79
Nikon Corporation (TSE:7731),2023,1786.5199999999604
Nikon Corporation (TSE:7731),2024,1616.5671428571222
Nikon Corporation (TSE:7731),2025,1446.614285714284
Nikon Corporation (TSE:7731),2026,1276.6614285714459
Nikon Corporation (TSE:7731),2027,1106.7085714286077
"Casio Computer Co.,Ltd. (TSE:6952)",2016,1273.2
"Casio Computer Co.,Ltd. (TSE:6952)",2017,1216.65
"Casio Computer Co.,Ltd. (TSE:6952)",2018,1130.81
"Casio Computer Co.,Ltd. (TSE:6952)",2019,1137.87
"Casio Computer Co.,Ltd. (TSE:6952)",2020,865.32
"Casio Computer Co.,Ltd. (TSE:6952)",2021,954.23
"Casio Computer Co.,Ltd. (TSE:6952)",2022,989.61
"Casio Computer Co.,Ltd. (TSE:6952)",2023,7456.618571428349
"Casio Computer Co.,Ltd. (TSE:6952)",2024,8035.36535714264
"Casio Computer Co.,Ltd. (TSE:6952)",2025,8614.112142856931
"Casio Computer Co.,Ltd. (TSE:6952)",2026,9192.858928571222
"Casio Computer Co.,Ltd. (TSE:6952)",2027,9771.605714285513
