Company,Year,Value
Johnson Controls International plc (NYSE:JCI),2021,15967.0
Johnson Controls International plc (NYSE:JCI),2022,16962.0
Johnson Controls International plc (NYSE:JCI),2023,-706.8599999998696
Johnson Controls International plc (NYSE:JCI),2024,-1072.4892857141094
Johnson Controls International plc (NYSE:JCI),2025,-1438.1185714283492
Johnson Controls International plc (NYSE:JCI),2026,-1803.7478571427055
Johnson Controls International plc (NYSE:JCI),2027,-2169.3771428569453
Lockheed Martin Corporation (NYSE:LMT),2016,41809.0
Lockheed Martin Corporation (NYSE:LMT),2017,43589.0
Lockheed Martin Corporation (NYSE:LMT),2018,46392.0
Lockheed Martin Corporation (NYSE:LMT),2019,51445.0
Lockheed Martin Corporation (NYSE:LMT),2020,56717.0
Lockheed Martin Corporation (NYSE:LMT),2021,57947.0
Lockheed Martin Corporation (NYSE:LMT),2022,57597.0
Lockheed Martin Corporation (NYSE:LMT),2023,7229.774285713909
Lockheed Martin Corporation (NYSE:LMT),2024,7914.329999999609
Lockheed Martin Corporation (NYSE:LMT),2025,8598.885714285308
Lockheed Martin Corporation (NYSE:LMT),2026,9283.441428571008
Lockheed Martin Corporation (NYSE:LMT),2027,9967.997142856708
Magna International Inc. (TSX:MG),2016,31123.0
Magna International Inc. (TSX:MG),2017,30895.0
Magna International Inc. (TSX:MG),2018,34725.0
Magna International Inc. (TSX:MG),2019,34022.0
Magna International Inc. (TSX:MG),2020,28207.0
Magna International Inc. (TSX:MG),2021,31097.0
Magna International Inc. (TSX:MG),2022,33188.0
Magna International Inc. (TSX:MG),2023,510.78857142856214
Magna International Inc. (TSX:MG),2024,517.5742857142741
Magna International Inc. (TSX:MG),2025,524.359999999986
Magna International Inc. (TSX:MG),2026,531.1457142856998
Magna International Inc. (TSX:MG),2027,537.9314285714117
Moog Inc. (NYSE:MOG.A),2016,1710.52
Moog Inc. (NYSE:MOG.A),2017,1791.99
Moog Inc. (NYSE:MOG.A),2018,1960.2
Moog Inc. (NYSE:MOG.A),2019,2152.24
Moog Inc. (NYSE:MOG.A),2020,2091.58
Moog Inc. (NYSE:MOG.A),2021,2113.17
Moog Inc. (NYSE:MOG.A),2022,2238.29
Moog Inc. (NYSE:MOG.A),2023,39741.85571428528
Moog Inc. (NYSE:MOG.A),2024,40926.03464285657
Moog Inc. (NYSE:MOG.A),2025,42110.213571427856
Moog Inc. (NYSE:MOG.A),2026,43294.39249999914
Moog Inc. (NYSE:MOG.A),2027,44478.57142857043
Parker-Hannifin Corporation (NYSE:PH),2016,8574.45
Parker-Hannifin Corporation (NYSE:PH),2017,10082.14
Parker-Hannifin Corporation (NYSE:PH),2018,10816.92
Parker-Hannifin Corporation (NYSE:PH),2019,10599.25
Parker-Hannifin Corporation (NYSE:PH),2020,9941.4
Parker-Hannifin Corporation (NYSE:PH),2021,10608.04
Parker-Hannifin Corporation (NYSE:PH),2022,12330.56
Parker-Hannifin Corporation (NYSE:PH),2023,8858.30714285688
Parker-Hannifin Corporation (NYSE:PH),2024,9175.055357142584
Parker-Hannifin Corporation (NYSE:PH),2025,9491.803571428172
Parker-Hannifin Corporation (NYSE:PH),2026,9808.551785713877
Parker-Hannifin Corporation (NYSE:PH),2027,10125.29999999958
Pioneer Natural Resources Company (NYSE:PXD),2016,1872.0
Pioneer Natural Resources Company (NYSE:PXD),2017,2613.0
Pioneer Natural Resources Company (NYSE:PXD),2018,5069.0
Pioneer Natural Resources Company (NYSE:PXD),2019,5645.0
Pioneer Natural Resources Company (NYSE:PXD),2020,4557.0
Pioneer Natural Resources Company (NYSE:PXD),2021,8478.0
Pioneer Natural Resources Company (NYSE:PXD),2022,11122.0
Pioneer Natural Resources Company (NYSE:PXD),2023,18123.142857143073
Pioneer Natural Resources Company (NYSE:PXD),2024,17807.285714285914
Pioneer Natural Resources Company (NYSE:PXD),2025,17491.428571428754
Pioneer Natural Resources Company (NYSE:PXD),2026,17175.57142857171
Pioneer Natural Resources Company (NYSE:PXD),2027,16859.71428571455
Pitney Bowes Inc. (NYSE:PBI),2016,1174.09
Pitney Bowes Inc. (NYSE:PBI),2017,1281.68
Pitney Bowes Inc. (NYSE:PBI),2018,1745.9
Pitney Bowes Inc. (NYSE:PBI),2019,1877.9
Pitney Bowes Inc. (NYSE:PBI),2020,2356.5
Pitney Bowes Inc. (NYSE:PBI),2021,2504.5
Pitney Bowes Inc. (NYSE:PBI),2022,2405.76
Pitney Bowes Inc. (NYSE:PBI),2023,52131.66142857075
Pitney Bowes Inc. (NYSE:PBI),2024,53316.74857142754
Pitney Bowes Inc. (NYSE:PBI),2025,54501.835714284796
Pitney Bowes Inc. (NYSE:PBI),2026,55686.92285714159
Pitney Bowes Inc. (NYSE:PBI),2027,56872.009999998845
"Rockwell Automation, Inc. (NYSE:ROK)",2016,3438.1
"Rockwell Automation, Inc. (NYSE:ROK)",2017,3725.5
"Rockwell Automation, Inc. (NYSE:ROK)",2018,3798.3
"Rockwell Automation, Inc. (NYSE:ROK)",2019,3872.7
"Rockwell Automation, Inc. (NYSE:ROK)",2020,3671.8
"Rockwell Automation, Inc. (NYSE:ROK)",2021,4289.1
"Rockwell Automation, Inc. (NYSE:ROK)",2022,4717.6
"Rockwell Automation, Inc. (NYSE:ROK)",2023,21523.00000000163
"Rockwell Automation, Inc. (NYSE:ROK)",2024,20525.392857144587
"Rockwell Automation, Inc. (NYSE:ROK)",2025,19527.785714287544
"Rockwell Automation, Inc. (NYSE:ROK)",2026,18530.1785714305
"Rockwell Automation, Inc. (NYSE:ROK)",2027,17532.571428573458
Schlumberger Limited (NYSE:SLB),2016,24110.0
Schlumberger Limited (NYSE:SLB),2017,26298.0
Schlumberger Limited (NYSE:SLB),2018,28478.0
Schlumberger Limited (NYSE:SLB),2019,28720.0
Schlumberger Limited (NYSE:SLB),2020,21000.0
Schlumberger Limited (NYSE:SLB),2021,19271.0
Schlumberger Limited (NYSE:SLB),2022,22930.0
Schlumberger Limited (NYSE:SLB),2023,282.4257142858405
Schlumberger Limited (NYSE:SLB),2024,185.1792857144319
Schlumberger Limited (NYSE:SLB),2025,87.93285714299418
Schlumberger Limited (NYSE:SLB),2026,-9.313571428414434
Schlumberger Limited (NYSE:SLB),2027,-106.55999999982305
"Stanley Black & Decker, Inc. (NYSE:SWK)",2016,7325.5
"Stanley Black & Decker, Inc. (NYSE:SWK)",2017,8141.5
"Stanley Black & Decker, Inc. (NYSE:SWK)",2018,9065.6
"Stanley Black & Decker, Inc. (NYSE:SWK)",2019,8651.5
"Stanley Black & Decker, Inc. (NYSE:SWK)",2020,8372.9
"Stanley Black & Decker, Inc. (NYSE:SWK)",2021,10150.1
"Stanley Black & Decker, Inc. (NYSE:SWK)",2022,12535.9
"Stanley Black & Decker, Inc. (NYSE:SWK)",2023,31042.761428571306
"Stanley Black & Decker, Inc. (NYSE:SWK)",2024,32411.805357142817
"Stanley Black & Decker, Inc. (NYSE:SWK)",2025,33780.84928571386
"Stanley Black & Decker, Inc. (NYSE:SWK)",2026,35149.893214285374
"Stanley Black & Decker, Inc. (NYSE:SWK)",2027,36518.93714285642
Coherent Corp. (NYSE:COHR),2016,547.77
Coherent Corp. (NYSE:COHR),2017,639.82
Coherent Corp. (NYSE:COHR),2018,770.85
Coherent Corp. (NYSE:COHR),2019,1086.85
Coherent Corp. (NYSE:COHR),2020,1750.24
Coherent Corp. (NYSE:COHR),2021,1987.59
Coherent Corp. (NYSE:COHR),2022,2769.07
Coherent Corp. (NYSE:COHR),2023,2018.399999999965
Coherent Corp. (NYSE:COHR),2024,2064.785714285681
Coherent Corp. (NYSE:COHR),2025,2111.1714285713824
Coherent Corp. (NYSE:COHR),2026,2157.5571428570984
Coherent Corp. (NYSE:COHR),2027,2203.9428571428143
Unisys Corporation (NYSE:UIS),2016,2160.9
Unisys Corporation (NYSE:UIS),2017,2094.1
Unisys Corporation (NYSE:UIS),2018,1648.8
Unisys Corporation (NYSE:UIS),2019,1677.8
Unisys Corporation (NYSE:UIS),2020,1521.1
Unisys Corporation (NYSE:UIS),2021,1477.3
Unisys Corporation (NYSE:UIS),2022,1423.6
Unisys Corporation (NYSE:UIS),2023,3758.1999999997206
Unisys Corporation (NYSE:UIS),2024,4164.192857142538
Unisys Corporation (NYSE:UIS),2025,4570.185714285355
Unisys Corporation (NYSE:UIS),2026,4976.178571428172
Unisys Corporation (NYSE:UIS),2027,5382.171428571106
Western Digital Corporation (NasdaqGS:WDC),2016,11447.0
Western Digital Corporation (NasdaqGS:WDC),2017,12843.0
Western Digital Corporation (NasdaqGS:WDC),2018,12904.0
Western Digital Corporation (NasdaqGS:WDC),2019,12845.0
Western Digital Corporation (NasdaqGS:WDC),2020,12314.0
Western Digital Corporation (NasdaqGS:WDC),2021,13097.0
Western Digital Corporation (NasdaqGS:WDC),2022,11617.0
Western Digital Corporation (NasdaqGS:WDC),2023,608.6799999999639
Western Digital Corporation (NasdaqGS:WDC),2024,689.8607142856636
Western Digital Corporation (NasdaqGS:WDC),2025,771.0414285713632
Western Digital Corporation (NasdaqGS:WDC),2026,852.222142857092
Western Digital Corporation (NasdaqGS:WDC),2027,933.4028571427916
Whirlpool Corporation (NYSE:WHR),2016,17026.0
Whirlpool Corporation (NYSE:WHR),2017,17651.0
Whirlpool Corporation (NYSE:WHR),2018,17500.0
Whirlpool Corporation (NYSE:WHR),2019,16908.0
Whirlpool Corporation (NYSE:WHR),2020,15614.0
Whirlpool Corporation (NYSE:WHR),2021,17576.0
Whirlpool Corporation (NYSE:WHR),2022,16651.0
Whirlpool Corporation (NYSE:WHR),2023,39930.999999997206
Whirlpool Corporation (NYSE:WHR),2024,42448.821428569034
Whirlpool Corporation (NYSE:WHR),2025,44966.64285713993
Whirlpool Corporation (NYSE:WHR),2026,47484.46428571083
Whirlpool Corporation (NYSE:WHR),2027,50002.285714282654
Boston Scientific Corporation (NYSE:BSX),2016,2447.0
Boston Scientific Corporation (NYSE:BSX),2017,2606.0
Boston Scientific Corporation (NYSE:BSX),2018,2830.0
Boston Scientific Corporation (NYSE:BSX),2019,3103.0
Boston Scientific Corporation (NYSE:BSX),2020,3242.0
Boston Scientific Corporation (NYSE:BSX),2021,3760.0
Boston Scientific Corporation (NYSE:BSX),2022,4003.0
Boston Scientific Corporation (NYSE:BSX),2023,19569.28571428731
Boston Scientific Corporation (NYSE:BSX),2024,16431.392857144587
Boston Scientific Corporation (NYSE:BSX),2025,13293.500000001863
Boston Scientific Corporation (NYSE:BSX),2026,10155.607142859139
Boston Scientific Corporation (NYSE:BSX),2027,7017.714285716414
Panasonic Holdings Corporation (TSE:6752),2016,34390.54
Panasonic Holdings Corporation (TSE:6752),2017,36899.62
Panasonic Holdings Corporation (TSE:6752),2018,39291.69
Panasonic Holdings Corporation (TSE:6752),2019,36518.11
Panasonic Holdings Corporation (TSE:6752),2020,31333.76
Panasonic Holdings Corporation (TSE:6752),2021,34577.2
Panasonic Holdings Corporation (TSE:6752),2022,40132.2
Panasonic Holdings Corporation (TSE:6752),2023,1756.5300000000861
Panasonic Holdings Corporation (TSE:6752),2024,1585.2803571429686
Panasonic Holdings Corporation (TSE:6752),2025,1414.0307142857928
Panasonic Holdings Corporation (TSE:6752),2026,1242.7810714286752
Panasonic Holdings Corporation (TSE:6752),2027,1071.5314285715576
Ingersoll Rand Inc. (NYSE:IR),2016,1222.7
Ingersoll Rand Inc. (NYSE:IR),2017,1477.5
Ingersoll Rand Inc. (NYSE:IR),2018,1677.3
Ingersoll Rand Inc. (NYSE:IR),2019,1239.2
Ingersoll Rand Inc. (NYSE:IR),2020,2568.3
Ingersoll Rand Inc. (NYSE:IR),2021,3163.9
Ingersoll Rand Inc. (NYSE:IR),2022,3590.7
Ingersoll Rand Inc. (NYSE:IR),2023,2165.5571428570547
Ingersoll Rand Inc. (NYSE:IR),2024,2367.1892857141793
Ingersoll Rand Inc. (NYSE:IR),2025,2568.821428571304
Ingersoll Rand Inc. (NYSE:IR),2026,2770.4535714284284
Ingersoll Rand Inc. (NYSE:IR),2027,2972.085714285553
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2016,2356.23
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2017,2572.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2018,3427.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2019,4778.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2020,5132.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2021,5680.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2022,6725.0
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2023,1452.6400000000267
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2024,1446.478214285744
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2025,1440.316428571463
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2026,1434.15464285718
Keurig Dr Pepper Inc. (NasdaqGS:KDP),2027,1427.9928571428973
National Instruments Corporation,2016,313.12
National Instruments Corporation,2017,327.12
National Instruments Corporation,2018,333.88
National Instruments Corporation,2019,336.89
National Instruments Corporation,2020,369.5
National Instruments Corporation,2021,420.99
National Instruments Corporation,2022,524.91
National Instruments Corporation,2023,8730.86999999953
National Instruments Corporation,2024,8896.14464285667
National Instruments Corporation,2025,9061.419285713811
National Instruments Corporation,2026,9226.693928570952
National Instruments Corporation,2027,9391.968571428093
"Autoliv, Inc. (NYSE:ALV)",2016,6293.6
"Autoliv, Inc. (NYSE:ALV)",2017,6457.1
"Autoliv, Inc. (NYSE:ALV)",2018,6966.9
"Autoliv, Inc. (NYSE:ALV)",2019,6963.0
"Autoliv, Inc. (NYSE:ALV)",2020,6201.0
"Autoliv, Inc. (NYSE:ALV)",2021,6719.0
"Autoliv, Inc. (NYSE:ALV)",2022,7446.0
"Autoliv, Inc. (NYSE:ALV)",2023,1460.2914285714196
"Autoliv, Inc. (NYSE:ALV)",2024,1463.339642857134
"Autoliv, Inc. (NYSE:ALV)",2025,1466.3878571428486
"Autoliv, Inc. (NYSE:ALV)",2026,1469.436071428563
"Autoliv, Inc. (NYSE:ALV)",2027,1472.4842857142767
The Boeing Company (NYSE:BA),2016,78967.0
The Boeing Company (NYSE:BA),2017,76542.0
The Boeing Company (NYSE:BA),2018,81421.0
The Boeing Company (NYSE:BA),2019,71738.0
The Boeing Company (NYSE:BA),2020,59631.0
The Boeing Company (NYSE:BA),2021,56882.0
The Boeing Company (NYSE:BA),2022,61325.0
The Boeing Company (NYSE:BA),2023,32701.99999999907
The Boeing Company (NYSE:BA),2024,34050.857142856345
The Boeing Company (NYSE:BA),2025,35399.714285713155
The Boeing Company (NYSE:BA),2026,36748.57142857043
The Boeing Company (NYSE:BA),2027,38097.42857142724
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2016,11622.04
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2017,12483.1
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2018,12087.14
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2019,12817.72
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2020,13073.33
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2021,13304.93
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2022,14947.23
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2023,15537.428571428405
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2024,15277.749999999884
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2025,15018.071428571246
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2026,14758.392857142724
Fresenius Medical Care AG & Co. KGaA (XTRA:FME),2027,14498.714285714203
Logitech International S.A. (SWX:LOGN),2016,1372.65
Logitech International S.A. (SWX:LOGN),2017,1582.43
Logitech International S.A. (SWX:LOGN),2018,1727.56
Logitech International S.A. (SWX:LOGN),2019,1798.63
Logitech International S.A. (SWX:LOGN),2020,2510.17
Logitech International S.A. (SWX:LOGN),2021,3292.11
Logitech International S.A. (SWX:LOGN),2022,2926.83
Logitech International S.A. (SWX:LOGN),2023,2171.7999999999156
Logitech International S.A. (SWX:LOGN),2024,2222.4214285713388
Logitech International S.A. (SWX:LOGN),2025,2273.0428571427765
Logitech International S.A. (SWX:LOGN),2026,2323.6642857141997
Logitech International S.A. (SWX:LOGN),2027,2374.285714285623
ASML Holding N.V. (ENXTAM:ASML),2016,3957.35
ASML Holding N.V. (ENXTAM:ASML),2017,5244.03
ASML Holding N.V. (ENXTAM:ASML),2018,6275.65
ASML Holding N.V. (ENXTAM:ASML),2019,6939.2
ASML Holding N.V. (ENXTAM:ASML),2020,7619.42
ASML Holding N.V. (ENXTAM:ASML),2021,9338.99
ASML Holding N.V. (ENXTAM:ASML),2022,11112.25
ASML Holding N.V. (ENXTAM:ASML),2023,4229.644285714021
ASML Holding N.V. (ENXTAM:ASML),2024,4705.661785713979
ASML Holding N.V. (ENXTAM:ASML),2025,5181.679285713937
ASML Holding N.V. (ENXTAM:ASML),2026,5657.696785713895
ASML Holding N.V. (ENXTAM:ASML),2027,6133.714285713853
Zebra Technologies Corporation (NasdaqGS:ZBRA),2016,1932.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2017,2012.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2018,2237.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2019,2385.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2020,2445.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2021,2999.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2022,3157.0
Zebra Technologies Corporation (NasdaqGS:ZBRA),2023,7385.362857142463
Zebra Technologies Corporation (NasdaqGS:ZBRA),2024,8136.338214285439
Zebra Technologies Corporation (NasdaqGS:ZBRA),2025,8887.313571428182
Zebra Technologies Corporation (NasdaqGS:ZBRA),2026,9638.288928570924
Zebra Technologies Corporation (NasdaqGS:ZBRA),2027,10389.264285713667
Siemens Aktiengesellschaft (XTRA:SIE),2016,59221.22
Siemens Aktiengesellschaft (XTRA:SIE),2017,62127.32
Siemens Aktiengesellschaft (XTRA:SIE),2018,62094.43
Siemens Aktiengesellschaft (XTRA:SIE),2019,33242.44
Siemens Aktiengesellschaft (XTRA:SIE),2020,37590.45
Siemens Aktiengesellschaft (XTRA:SIE),2021,43573.47
Siemens Aktiengesellschaft (XTRA:SIE),2022,49805.84
Siemens Aktiengesellschaft (XTRA:SIE),2023,2100.71428571429
Siemens Aktiengesellschaft (XTRA:SIE),2024,2196.9285714285797
Siemens Aktiengesellschaft (XTRA:SIE),2025,2293.1428571428696
Siemens Aktiengesellschaft (XTRA:SIE),2026,2389.3571428571304
Siemens Aktiengesellschaft (XTRA:SIE),2027,2485.5714285714203
Fujitsu Limited (TSE:6702),2016,22020.38
Fujitsu Limited (TSE:6702),2017,20651.89
Fujitsu Limited (TSE:6702),2018,19485.48
Fujitsu Limited (TSE:6702),2019,18578.75
Fujitsu Limited (TSE:6702),2020,17162.34
Fujitsu Limited (TSE:6702),2021,16753.89
Fujitsu Limited (TSE:6702),2022,17115.87
Fujitsu Limited (TSE:6702),2023,4110.197142857127
Fujitsu Limited (TSE:6702),2024,4270.1903571428265
Fujitsu Limited (TSE:6702),2025,4430.183571428526
Fujitsu Limited (TSE:6702),2026,4590.176785714226
Fujitsu Limited (TSE:6702),2027,4750.1699999999255
BlackBerry Limited (TSX:BB),2016,809.0
BlackBerry Limited (TSX:BB),2017,306.0
BlackBerry Limited (TSX:BB),2018,209.0
BlackBerry Limited (TSX:BB),2019,250.0
BlackBerry Limited (TSX:BB),2020,262.0
BlackBerry Limited (TSX:BB),2021,248.0
BlackBerry Limited (TSX:BB),2022,247.0
BlackBerry Limited (TSX:BB),2023,3809.135714285774
BlackBerry Limited (TSX:BB),2024,3865.3403571429226
BlackBerry Limited (TSX:BB),2025,3921.5450000000565
BlackBerry Limited (TSX:BB),2026,3977.749642857205
BlackBerry Limited (TSX:BB),2027,4033.9542857143388
Rolls-Royce Holdings plc (LSE:RR.),2016,14420.15
Rolls-Royce Holdings plc (LSE:RR.),2017,14965.33
Rolls-Royce Holdings plc (LSE:RR.),2018,17643.92
Rolls-Royce Holdings plc (LSE:RR.),2019,18996.56
Rolls-Royce Holdings plc (LSE:RR.),2020,12601.24
Rolls-Royce Holdings plc (LSE:RR.),2021,11027.6
Rolls-Royce Holdings plc (LSE:RR.),2022,13068.71
Rolls-Royce Holdings plc (LSE:RR.),2023,10897.46285714279
Rolls-Royce Holdings plc (LSE:RR.),2024,11060.062499999884
Rolls-Royce Holdings plc (LSE:RR.),2025,11222.662142857036
Rolls-Royce Holdings plc (LSE:RR.),2026,11385.26178571413
Rolls-Royce Holdings plc (LSE:RR.),2027,11547.861428571283
"Ricoh Company, Ltd. (TSE:7752)",2016,8313.85
"Ricoh Company, Ltd. (TSE:7752)",2017,8573.62
"Ricoh Company, Ltd. (TSE:7752)",2018,8478.89
"Ricoh Company, Ltd. (TSE:7752)",2019,8559.45
"Ricoh Company, Ltd. (TSE:7752)",2020,7508.89
"Ricoh Company, Ltd. (TSE:7752)",2021,7689.4
"Ricoh Company, Ltd. (TSE:7752)",2022,8793.01
"Ricoh Company, Ltd. (TSE:7752)",2023,6701.471428571269
"Ricoh Company, Ltd. (TSE:7752)",2024,7079.857142856927
"Ricoh Company, Ltd. (TSE:7752)",2025,7458.242857142701
"Ricoh Company, Ltd. (TSE:7752)",2026,7836.628571428359
"Ricoh Company, Ltd. (TSE:7752)",2027,8215.014285714133
Vtech Holdings Limited (SEHK:303),2016,1345.05
Vtech Holdings Limited (SEHK:303),2017,1426.6
Vtech Holdings Limited (SEHK:303),2018,1478.15
Vtech Holdings Limited (SEHK:303),2019,1549.85
Vtech Holdings Limited (SEHK:303),2020,1567.45
Vtech Holdings Limited (SEHK:303),2021,1695.2
Vtech Holdings Limited (SEHK:303),2022,1667.45
Vtech Holdings Limited (SEHK:303),2023,9360.439999999362
Vtech Holdings Limited (SEHK:303),2024,9691.4867857137
Vtech Holdings Limited (SEHK:303),2025,10022.53357142792
Vtech Holdings Limited (SEHK:303),2026,10353.580357142142
Vtech Holdings Limited (SEHK:303),2027,10684.62714285648
Lenovo Group Limited (SEHK:992),2016,36334.13
Lenovo Group Limited (SEHK:992),2017,38193.67
Lenovo Group Limited (SEHK:992),2018,42946.57
Lenovo Group Limited (SEHK:992),2019,43456.49
Lenovo Group Limited (SEHK:992),2020,46749.87
Lenovo Group Limited (SEHK:992),2021,58681.93
Lenovo Group Limited (SEHK:992),2022,54783.54
Lenovo Group Limited (SEHK:992),2023,16181.999999998603
Lenovo Group Limited (SEHK:992),2024,17998.535714284517
Lenovo Group Limited (SEHK:992),2025,19815.071428569965
Lenovo Group Limited (SEHK:992),2026,21631.607142855413
Lenovo Group Limited (SEHK:992),2027,23448.14285714086
Continental Aktiengesellschaft (XTRA:CON),2016,31600.0
Continental Aktiengesellschaft (XTRA:CON),2017,34625.99
Continental Aktiengesellschaft (XTRA:CON),2018,35331.03
Continental Aktiengesellschaft (XTRA:CON),2019,35961.17
Continental Aktiengesellschaft (XTRA:CON),2020,25857.4
Continental Aktiengesellschaft (XTRA:CON),2021,27612.63
Continental Aktiengesellschaft (XTRA:CON),2022,32997.98
Continental Aktiengesellschaft (XTRA:CON),2023,18089.562857142766
Continental Aktiengesellschaft (XTRA:CON),2024,18393.91999999981
Continental Aktiengesellschaft (XTRA:CON),2025,18698.27714285697
Continental Aktiengesellschaft (XTRA:CON),2026,19002.63428571401
Continental Aktiengesellschaft (XTRA:CON),2027,19306.99142857117
FUJIFILM Holdings Corporation (TSE:4901),2016,9386.42
FUJIFILM Holdings Corporation (TSE:4901),2017,9824.59
FUJIFILM Holdings Corporation (TSE:4901),2018,9572.47
FUJIFILM Holdings Corporation (TSE:4901),2019,9346.88
FUJIFILM Holdings Corporation (TSE:4901),2020,8568.26
FUJIFILM Holdings Corporation (TSE:4901),2021,9902.14
FUJIFILM Holdings Corporation (TSE:4901),2022,11188.81
FUJIFILM Holdings Corporation (TSE:4901),2023,44496.81142857112
FUJIFILM Holdings Corporation (TSE:4901),2024,46552.994999999646
FUJIFILM Holdings Corporation (TSE:4901),2025,48609.17857142817
FUJIFILM Holdings Corporation (TSE:4901),2026,50665.3621428567
FUJIFILM Holdings Corporation (TSE:4901),2027,52721.54571428476
Forvia SE (ENXTPA:FRVIA),2016,17808.59
Forvia SE (ENXTPA:FRVIA),2017,15747.9
Forvia SE (ENXTPA:FRVIA),2018,16179.1
Forvia SE (ENXTPA:FRVIA),2019,16219.1
Forvia SE (ENXTPA:FRVIA),2020,13762.97
Forvia SE (ENXTPA:FRVIA),2021,14572.31
Forvia SE (ENXTPA:FRVIA),2022,23590.56
Forvia SE (ENXTPA:FRVIA),2023,10574.334285713965
Forvia SE (ENXTPA:FRVIA),2024,11594.410357142566
Forvia SE (ENXTPA:FRVIA),2025,12614.486428570934
Forvia SE (ENXTPA:FRVIA),2026,13634.562499999534
Forvia SE (ENXTPA:FRVIA),2027,14654.638571428135
AB Electrolux (publ) (OM:ELUX B),2016,8590.38
AB Electrolux (publ) (OM:ELUX B),2017,8536.77
AB Electrolux (publ) (OM:ELUX B),2018,8504.85
AB Electrolux (publ) (OM:ELUX B),2019,8718.04
AB Electrolux (publ) (OM:ELUX B),2020,8399.33
AB Electrolux (publ) (OM:ELUX B),2021,9112.78
AB Electrolux (publ) (OM:ELUX B),2022,10505.06
AB Electrolux (publ) (OM:ELUX B),2023,18486.785714285972
AB Electrolux (publ) (OM:ELUX B),2024,18676.753571428824
AB Electrolux (publ) (OM:ELUX B),2025,18866.721428571676
AB Electrolux (publ) (OM:ELUX B),2026,19056.68928571453
AB Electrolux (publ) (OM:ELUX B),2027,19246.65714285738
Bruker Corporation (NasdaqGS:BRKR),2016,855.0
Bruker Corporation (NasdaqGS:BRKR),2017,944.3
Bruker Corporation (NasdaqGS:BRKR),2018,989.1
Bruker Corporation (NasdaqGS:BRKR),2019,1072.0
Bruker Corporation (NasdaqGS:BRKR),2020,1043.9
Bruker Corporation (NasdaqGS:BRKR),2021,1204.2
Bruker Corporation (NasdaqGS:BRKR),2022,1223.7
Bruker Corporation (NasdaqGS:BRKR),2023,4354.999999999767
Bruker Corporation (NasdaqGS:BRKR),2024,4625.523571428377
Bruker Corporation (NasdaqGS:BRKR),2025,4896.047142856871
Bruker Corporation (NasdaqGS:BRKR),2026,5166.570714285481
Bruker Corporation (NasdaqGS:BRKR),2027,5437.094285713974
iRobot Corporation (NasdaqGS:IRBT),2016,337.83
iRobot Corporation (NasdaqGS:IRBT),2017,438.11
iRobot Corporation (NasdaqGS:IRBT),2018,518.61
iRobot Corporation (NasdaqGS:IRBT),2019,658.36
iRobot Corporation (NasdaqGS:IRBT),2020,758.24
iRobot Corporation (NasdaqGS:IRBT),2021,1013.47
iRobot Corporation (NasdaqGS:IRBT),2022,825.47
iRobot Corporation (NasdaqGS:IRBT),2023,60182.03571428638
iRobot Corporation (NasdaqGS:IRBT),2024,63758.03750000056
iRobot Corporation (NasdaqGS:IRBT),2025,67334.0392857138
iRobot Corporation (NasdaqGS:IRBT),2026,70910.04107142799
iRobot Corporation (NasdaqGS:IRBT),2027,74486.04285714217
Airbus SE (ENXTPA:AIR),2016,65057.82
Airbus SE (ENXTPA:AIR),2017,55330.5
Airbus SE (ENXTPA:AIR),2018,58093.37
Airbus SE (ENXTPA:AIR),2019,63631.83
Airbus SE (ENXTPA:AIR),2020,46949.6
Airbus SE (ENXTPA:AIR),2021,45111.94
Airbus SE (ENXTPA:AIR),2022,51238.2
Airbus SE (ENXTPA:AIR),2023,14193.407142856624
Airbus SE (ENXTPA:AIR),2024,15263.43357142806
Airbus SE (ENXTPA:AIR),2025,16333.459999999497
